issue_no,found_id,is_issue,is_pull_request
819,1876,True,True
792,753,True,True
791,1093,False,True
789,4521,True,True
754,856,False,True
754,896,True,True
754,759,True,True
754,801,False,True
754,753,True,True
754,753,True,True
754,753,True,True
754,753,True,True
754,840,True,True
754,877,False,True
754,797,True,True
754,1217,True,True
754,917,False,True
754,899,True,True
754,1033,True,True
754,944,False,True
754,706,True,True
754,928,False,True
754,858,True,True
754,931,False,True
754,953,True,True
754,953,True,True
754,953,True,True
754,953,True,True
754,953,True,True
754,953,True,True
754,931,False,True
754,797,True,True
754,797,True,True
754,972,True,True
754,991,False,True
754,991,False,True
754,797,True,True
754,961,False,True
754,1333,True,True
754,1122,False,True
754,961,False,True
754,961,False,True
754,716,True,True
754,716,True,True
754,716,True,True
754,849,True,True
754,865,True,True
754,912,True,True
754,855,True,True
754,855,True,True
754,979,True,True
754,962,True,True
754,962,True,True
754,962,True,True
754,957,True,True
754,957,True,True
754,1002,False,True
754,1012,True,True
754,855,True,True
754,855,True,True
754,962,True,True
754,962,True,True
754,849,True,True
754,957,True,True
754,865,True,True
754,996,True,True
754,855,True,True
754,875,True,False
754,875,True,False
754,1111,False,True
754,1134,False,True
754,849,True,True
754,716,True,True
754,716,True,True
754,716,True,True
754,849,True,True
754,865,True,True
754,912,True,True
754,855,True,True
754,855,True,True
754,979,True,True
754,962,True,True
754,962,True,True
754,962,True,True
754,957,True,True
754,957,True,True
754,1002,False,True
754,1012,True,True
754,855,True,True
754,855,True,True
754,962,True,True
754,962,True,True
754,849,True,True
754,957,True,True
754,865,True,True
754,996,True,True
754,855,True,True
754,875,True,False
754,875,True,False
754,1111,False,True
754,1134,False,True
754,849,True,True
754,856,False,True
754,896,True,True
754,759,True,True
754,801,False,True
754,753,True,True
754,753,True,True
754,753,True,True
754,753,True,True
754,840,True,True
754,877,False,True
754,797,True,True
754,1217,True,True
754,917,False,True
754,899,True,True
754,1033,True,True
754,944,False,True
754,706,True,True
754,928,False,True
754,858,True,True
754,931,False,True
754,953,True,True
754,953,True,True
754,953,True,True
754,953,True,True
754,953,True,True
754,953,True,True
754,931,False,True
754,797,True,True
754,797,True,True
754,972,True,True
754,991,False,True
754,991,False,True
754,797,True,True
754,961,False,True
754,1333,True,True
754,1122,False,True
754,961,False,True
754,961,False,True
746,753,True,True
717,290,True,False
715,761,True,False
713,704,True,True
678,653,True,True
678,584,True,False
669,622,True,True
664,665,True,True
637,1105,True,True
631,640,True,True
619,410,True,False
612,1006,True,False
606,371,True,False
606,380,True,False
569,970,True,True
568,4645,True,True
568,4645,True,True
559,371,True,False
559,970,True,True
541,923,True,True
540,600,True,True
540,616,True,True
540,600,True,True
540,616,True,True
526,428,True,True
526,428,True,True
518,371,True,False
518,380,True,False
518,487,True,False
517,470,True,False
515,371,True,False
511,2879,True,False
507,516,True,True
497,234,True,False
495,978,True,False
495,978,True,False
487,371,True,False
487,380,True,False
482,618,True,False
482,371,True,False
482,1020,True,True
477,455,True,True
475,362,True,True
475,362,True,True
474,581,True,False
474,371,True,False
456,292,True,False
435,395,True,False
435,395,True,False
433,446,True,True
432,406,True,False
424,380,True,False
417,392,True,True
417,3753,True,True
404,1206,True,True
400,428,True,True
400,527,False,True
399,616,True,True
390,295,True,True
388,5698,False,False
388,477,True,False
366,357,True,False
352,616,True,True
345,339,False,True
342,371,True,False
329,241,True,False
329,286,True,True
326,2879,True,False
313,314,True,False
311,371,True,False
308,306,True,False
300,34,True,False
274,324,True,True
261,920,True,True
254,616,True,True
251,212,True,True
249,9,True,False
235,226,True,False
234,497,True,False
223,372,True,True
216,119,True,False
210,371,True,False
210,371,True,False
206,170,True,True
188,23,True,False
180,254,True,False
171,172,True,True
169,172,True,True
163,978,True,False
163,978,True,False
160,1831,True,False
160,1831,True,False
151,152,True,True
150,152,True,True
141,91,True,False
137,93,True,False
135,9,True,False
135,371,True,False
127,474,True,False
126,74,True,False
101,102,True,True
97,1295,True,False
93,4096,False,True
92,600,True,True
91,10,True,False
89,140,True,False
89,88,True,False
72,71,True,True
51,110,True,False
41,42,True,True
39,1131,True,False
34,363,True,True
32,52,True,True
27,30,False,True
23,371,True,False
20,62,True,True
16,198,True,True
9,371,True,False
9,371,True,False
5,216,True,False
5,119,True,False
17,3,True,False
38,142,False,True
38,142,False,True
44,42,True,True
48,49,True,False
62,20,True,False
75,71,True,True
79,71,True,True
79,75,True,True
102,101,True,False
61,263,True,True
122,123,True,False
136,371,True,False
170,3,True,False
172,169,True,False
178,172,True,True
178,172,True,True
198,140,True,False
255,263,True,True
344,327,True,True
344,327,True,True
295,160,True,False
358,368,True,True
368,358,True,True
368,365,True,True
365,368,True,True
397,396,True,False
413,392,True,True
442,443,True,False
446,405,True,True
446,405,True,True
485,499,True,True
539,538,True,False
557,7067,False,False
587,586,True,False
597,553,True,False
594,578,True,True
616,600,True,True
616,600,True,True
656,616,True,True
665,664,True,False
668,562,True,True
677,584,True,False
677,584,True,False
660,659,True,False
683,863,True,True
693,863,True,True
692,863,True,True
705,863,True,True
722,724,True,True
722,724,True,True
722,724,True,True
722,735,True,True
724,722,True,True
720,704,True,True
783,790,True,True
821,980,True,False
851,841,True,False
817,852,False,True
853,906,True,False
883,882,False,True
972,754,True,False
977,1120,True,False
974,983,True,False
940,985,True,False
1028,1274,True,True
1058,1042,True,False
1058,1042,True,False
1063,784,True,False
1102,673,True,False
1105,637,True,False
1177,835,True,False
1240,1530,False,True
1185,1206,True,True
1261,1182,False,True
1266,494,True,False
1277,1273,True,False
1281,1041,True,False
1301,1290,True,True
1311,1260,True,False
1315,1311,True,True
1385,1375,True,True
1393,1352,True,True
1432,1441,True,False
1415,1626,True,True
1505,1504,True,False
1410,1524,False,True
1599,1608,True,False
1619,1578,True,True
1620,2694,True,False
1526,1618,True,True
1686,1684,True,False
1694,1717,True,True
1656,1845,True,True
1816,1871,True,False
1816,1871,True,False
1816,1871,True,False
1838,1829,True,True
1747,1746,True,False
1878,561,True,False
1878,1515,True,False
1878,561,True,False
1878,1515,True,False
1930,2003,True,False
1941,2017,True,True
1979,2010,True,False
2018,2106,True,False
1971,2043,True,True
2047,2079,True,False
2124,2124,True,True
2124,2124,True,True
2059,2059,True,True
2118,2239,True,True
2146,2146,True,True
2168,2156,True,False
2168,2156,True,False
2170,1798,True,False
2170,1798,True,False
2116,2116,True,True
1951,1951,True,True
2200,2200,True,True
2188,2188,True,True
2202,2176,True,True
2225,2225,True,True
2224,2224,True,True
2214,2214,True,True
2227,2227,True,True
2204,2204,True,True
2228,2228,True,True
2229,2229,True,True
2229,2230,True,True
2220,2220,True,True
2230,2230,True,True
2232,2232,True,True
2219,2219,True,True
2235,2235,True,True
2234,2234,True,True
2236,2236,True,True
2217,2217,True,True
2241,2241,True,True
2239,2239,True,True
2243,2243,True,True
2243,2243,True,True
2246,2246,True,True
2245,2245,True,True
2250,2250,True,True
2250,2233,True,False
2254,2254,True,True
2256,2256,True,True
2259,2259,True,True
2261,2261,True,True
2262,2262,True,True
2285,2285,True,True
2284,2284,True,True
2287,2287,True,True
2290,2290,True,True
2295,2295,True,True
2296,2296,True,True
2300,2300,True,True
2302,2302,True,True
2209,2209,True,True
2085,2085,True,True
2303,2303,True,True
2303,2303,True,True
2304,2304,True,True
2307,2307,True,True
2309,2309,True,True
2312,2312,True,True
2312,2312,True,True
2308,2308,True,True
2314,2314,True,True
2317,2317,True,True
2320,2320,True,True
2321,2321,True,True
2323,2323,True,True
2323,2323,True,True
2324,2324,True,True
2327,2327,True,True
2222,2222,True,True
2222,2222,True,True
2329,2329,True,True
2345,2345,True,True
2347,2347,True,True
2340,2340,True,True
2339,2339,True,True
2359,2359,True,True
2362,2362,True,True
2369,2369,True,True
2349,2349,True,True
2360,2360,True,True
2374,2366,True,True
2365,2365,True,True
2357,2357,True,True
2383,2383,True,True
2386,2386,True,True
2388,2388,True,True
2388,1967,True,False
2388,1967,True,False
2395,2395,True,True
2372,2372,True,True
2380,2380,True,True
2382,2382,True,True
2392,2392,True,True
2392,2367,True,True
2392,2367,True,True
2392,2367,True,True
2402,2402,True,True
2408,2408,True,True
2408,2408,True,True
2364,2367,True,True
2364,2367,True,True
2404,2404,True,True
2366,2366,True,True
2405,2405,True,True
2405,2405,True,True
2367,2367,True,True
2367,2367,True,True
2416,2416,True,True
2330,2330,True,True
2330,2330,True,True
2406,2406,True,True
2406,2406,True,True
2411,2411,True,True
2411,2411,True,True
2409,2409,True,True
2414,2414,True,True
2394,2026,True,False
2394,2394,True,True
2417,2417,True,True
2419,2297,True,False
2393,2393,True,True
2421,2421,True,True
2426,2426,True,True
2424,2424,True,True
2427,2427,True,True
2436,2436,True,True
2439,2439,True,True
2429,2429,True,True
2441,2441,True,True
2449,2449,True,True
2450,2450,True,True
2435,2435,True,True
2431,2431,True,True
2453,2453,True,True
2434,2434,True,True
2448,2448,True,True
2442,2442,True,True
2481,2481,True,True
2483,2483,True,True
2483,2483,True,True
2483,2517,True,True
2493,2476,True,True
2491,2491,True,True
2491,2491,True,True
2494,2494,True,True
2507,2507,True,True
2510,2510,True,True
2509,2509,True,True
2505,2505,True,True
2518,2518,True,True
2525,2525,True,True
2503,2503,True,True
2524,2524,True,True
2526,2526,True,True
2529,2529,True,True
2529,2529,True,True
2532,2532,True,True
2537,2537,True,True
2531,2531,True,True
2541,2541,True,True
2528,2528,True,True
2528,2528,True,True
2543,2543,True,True
2539,2539,True,True
2539,2539,True,True
2544,2544,True,True
2547,2547,True,True
2548,2548,True,True
2546,2546,True,True
2556,2556,True,True
2558,2558,True,True
2562,2562,True,True
2560,2560,True,True
2561,2561,True,True
2561,2561,True,True
2564,2564,True,True
2563,2563,True,True
2568,2568,True,True
2569,2569,True,True
2569,2569,True,True
2574,2574,True,True
2578,2578,True,True
2579,2579,True,True
2577,2577,True,True
2595,2595,True,True
2600,2600,True,True
2601,2601,True,True
2605,2605,True,True
2607,2607,True,True
2608,2608,True,True
2602,2602,True,True
2611,2611,True,True
2611,2669,True,False
2580,2580,True,True
2630,2630,True,True
2625,2625,True,True
2632,2632,True,True
2632,2632,True,True
2636,2636,True,True
2636,2636,True,True
2643,2643,True,True
2646,2646,True,True
2635,2635,True,True
2648,2648,True,True
2648,2648,True,True
2647,2647,True,True
2647,2647,True,True
2649,2649,True,True
2649,2649,True,True
2667,2667,True,True
2666,2666,True,True
2664,2664,True,True
2672,2672,True,True
2676,2676,True,True
2584,2584,True,True
2584,2584,True,True
2584,2584,True,True
2584,2584,True,True
2684,2684,True,True
2684,2684,True,True
2681,2681,True,True
2681,3763,False,True
2688,2688,True,True
2687,2687,True,True
2661,2661,True,True
2690,2690,True,True
2674,2674,True,True
2692,2692,True,True
2693,2693,True,True
2693,1620,True,True
2693,2693,True,True
2695,2695,True,True
2695,2695,True,True
2698,2698,True,True
2700,2700,True,True
2691,2691,True,True
2701,2701,True,True
2702,2702,True,True
2703,2703,True,True
2704,2704,True,True
2705,2705,True,True
2706,2706,True,True
2707,2707,True,True
2709,2709,True,True
2715,2715,True,True
2716,2716,True,True
2710,2710,True,True
2722,2722,True,True
2712,2712,True,True
2730,2730,True,True
2727,2727,True,True
2729,2729,True,True
2729,2729,True,True
2731,2731,True,True
2733,2733,True,True
2718,2718,True,True
2738,2738,True,True
2740,2740,True,True
2741,2741,True,True
2742,2742,True,True
2724,2724,True,True
2743,2743,True,True
2745,2745,True,True
2749,2749,True,True
2749,2749,True,True
2754,2754,True,True
2757,2757,True,True
2757,2757,True,True
2761,2761,True,True
2761,2761,True,True
2758,2758,True,True
2755,2755,True,True
2765,2765,True,True
2765,2765,True,True
2764,2764,True,True
2770,2770,True,True
2770,2770,True,True
2770,2770,True,True
2770,2770,True,True
2773,2773,True,True
2773,2773,True,True
2748,2748,True,True
2777,2777,True,True
2766,2766,True,True
2766,2766,True,True
2782,2782,True,True
2780,2780,True,True
2771,2771,True,True
2790,2790,True,True
2792,2792,True,True
2781,2781,True,True
2781,2781,True,True
2797,2797,True,True
2799,2799,True,True
2800,2800,True,True
2800,2800,True,True
2800,2800,True,True
2783,2783,True,True
2807,2807,True,True
2808,2613,True,False
2808,2613,True,False
2808,2808,True,True
2809,2809,True,True
2812,2812,True,True
2819,2819,True,True
2815,2815,True,True
2822,2822,True,True
2804,2804,True,True
2839,2839,True,True
2840,2840,True,True
2842,2766,True,True
2842,2842,True,True
2842,2842,True,True
2842,2766,True,True
2846,2846,True,True
2844,2844,True,True
2844,2844,True,True
2843,2843,True,True
2851,2851,True,True
2847,2847,True,True
2850,2858,True,True
2852,2852,True,True
2858,2850,True,True
2858,2850,True,True
2858,2858,True,True
2858,2858,True,True
2855,2855,True,True
2855,904,True,False
2856,2856,True,True
2861,2861,True,True
2862,2862,True,True
2862,2862,True,True
2863,2863,True,True
2048,2048,True,True
2865,2865,True,True
2867,2867,True,True
2867,2867,True,True
2869,2869,True,True
2859,2859,True,True
2872,2872,True,True
2874,2874,True,True
2875,2875,True,True
2875,2875,True,True
2876,2876,True,True
2880,2880,True,True
2885,2885,True,True
2887,2887,True,True
2845,2845,True,True
2888,2888,True,True
2888,2888,True,True
2889,2889,True,True
2891,2891,True,True
2893,2893,True,True
2886,2886,True,True
2890,2890,True,True
2899,2899,True,True
2899,2858,True,True
2898,2898,True,True
2898,2898,True,True
2900,2900,True,True
2900,2900,True,True
2901,2901,True,True
2902,2902,True,True
2903,2903,True,True
2903,2623,True,False
2903,2903,True,True
2905,2905,True,True
2892,2892,True,True
2892,2892,True,True
2904,2904,True,True
2904,2858,True,True
2907,2907,True,True
2907,2907,True,True
2924,2735,True,False
2916,2916,True,True
2918,2918,True,True
2911,2911,True,True
2925,2925,True,True
2930,2930,True,True
2914,2914,True,True
2935,2935,True,True
2936,2936,True,True
2936,1704,True,False
2919,2919,True,True
2944,2944,True,True
2944,2944,True,True
2921,2921,True,True
2942,2942,True,True
2929,2929,True,True
2931,2931,True,True
2947,2947,True,True
2937,2937,True,True
2953,2953,True,True
2950,2950,True,True
2956,2956,True,True
2959,2959,True,True
2960,2960,True,True
2961,2961,True,True
2970,2970,True,True
2971,2971,True,True
2979,2979,True,True
2984,2984,True,True
2988,2988,True,True
2962,2962,True,True
2987,2987,True,True
2992,2992,True,True
2991,2991,True,True
2990,2990,True,True
2964,2964,True,True
2985,3002,True,False
2985,2985,True,True
2995,2995,True,True
2966,2966,True,True
2951,2951,True,True
2993,2993,True,True
2973,2973,True,True
3010,3010,True,True
2968,2968,True,True
3008,3008,True,True
3008,3019,True,True
2999,2999,True,True
2948,2948,True,True
2976,2976,True,True
3019,3044,True,True
3019,3044,True,True
3018,3018,True,True
3023,3023,True,True
3006,3006,True,True
3017,3017,True,True
3034,2762,True,False
3034,2938,True,False
3021,3021,True,True
3035,3035,True,True
3032,3032,True,True
3033,3033,True,True
3030,3030,True,True
3029,3029,True,True
2697,2697,True,True
3011,3011,True,True
3044,3044,True,True
3036,3036,True,True
3055,3055,True,True
3062,3062,True,True
3022,3022,True,True
3042,3042,True,True
3028,3028,True,True
2969,2969,True,True
3052,3052,True,True
3059,3059,True,True
3067,3067,True,True
3067,3067,True,True
3073,3073,True,True
3073,3073,True,True
3073,3073,True,True
3058,3058,True,True
3066,3066,True,True
3071,3071,True,True
3020,3020,True,True
3078,3078,True,True
3085,3085,True,True
3086,3086,True,True
3086,3086,True,True
3088,3088,True,True
2939,980,True,False
2939,821,True,True
2939,2939,True,True
3099,3099,True,True
3099,3099,True,True
3102,3102,True,True
3101,3101,True,True
3104,3104,True,True
3120,3120,True,True
3120,3120,True,True
3116,3116,True,True
3124,3124,True,True
3118,3118,True,True
3123,3123,True,True
3133,3133,True,True
3135,3135,True,True
3136,3136,True,True
3136,3136,True,True
3140,3140,True,True
3142,3142,True,True
3156,3156,True,True
3157,3157,True,True
3157,3157,True,True
3159,3159,True,True
3167,3167,True,True
3165,3165,True,True
3165,3165,True,True
3172,3172,True,True
3172,3172,True,True
3173,3173,True,True
3176,3176,True,True
3179,3179,True,True
3180,3180,True,True
3170,3170,True,True
3182,3182,True,True
3183,3183,True,True
3184,3184,True,True
3187,3187,True,True
3187,3187,True,True
3189,3189,True,True
3177,3177,True,True
3185,3185,True,True
3191,3191,True,True
3191,3191,True,True
3195,3195,True,True
3199,3199,True,True
3113,3113,True,True
3210,3210,True,True
3211,3211,True,True
3211,3072,True,False
3215,3215,True,True
3215,3215,True,True
3215,3203,True,False
3217,3217,True,True
3213,3213,True,True
3222,3222,True,True
3223,3223,True,True
3216,3216,True,True
3225,3225,True,True
3225,3333,True,True
3227,3227,True,True
3230,3230,True,True
3237,3237,True,True
3244,3244,True,True
3241,3241,True,True
3246,3246,True,True
3246,3246,True,True
3247,3247,True,True
3249,3249,True,True
3250,3250,True,True
3253,3253,True,True
3252,3255,True,False
3252,3252,True,True
3257,3257,True,True
3232,3232,True,True
3262,3262,True,True
3263,3263,True,True
3263,3263,True,True
3265,3265,True,True
3267,3267,True,True
3268,3268,True,True
3281,3281,True,True
3282,3282,True,True
3285,3285,True,True
3287,3287,True,True
3289,3289,True,True
3288,3288,True,True
3291,3291,True,True
3291,3291,True,True
3295,3295,True,True
3296,3296,True,True
3296,3296,True,True
3297,3297,True,True
3302,3302,True,True
3302,3302,True,True
3305,3305,True,True
3307,3307,True,True
3309,3309,True,True
3310,3310,True,True
3303,3333,True,True
