group,oldest_pull,pulls_total,commits_total
1482,32788,1,1
1483,32626,1,1
1484,32602,1,1
1485,31716,1,2
1486,32789,1,1
1487,32860,1,1
1488,32872,1,1
1489,32796,1,1
1490,32688,1,1
1491,32807,1,1
1492,32545,1,1
1493,32892,1,1
1494,32886,1,1
1495,31834,1,1
1496,32330,1,1
1497,32887,1,1
1498,32895,1,1
1499,32896,1,1
1500,32890,1,1
1501,32675,1,1
1502,32779,1,1
1503,32904,1,1
1504,32874,1,1
1505,32906,1,1
1506,32854,1,2
1507,32868,1,1
1508,32853,1,1
1509,32790,1,1
1510,32899,1,1
1511,32856,1,1
1512,32578,1,1
1513,32541,1,2
1514,32905,1,1
1515,32914,1,1
1516,32927,1,1
1517,32881,1,1
1518,32924,1,1
1519,32901,1,1
1520,32842,1,1
1521,32930,1,1
1522,32931,1,1
1523,32938,1,1
1524,32947,1,1
1525,32850,1,1
1526,32934,1,1
1527,32933,1,1
1528,32959,1,1
1529,32949,1,1
