group,oldest_pull,pulls_total,commits_total
1376,3556,1,1
1377,3569,1,1
1378,3578,1,1
1379,3580,1,1
1380,3583,1,3
1381,3565,1,2
1382,3584,1,2
1383,3786,1,1000
1384,3589,1,1
1385,3590,1,1
1386,3595,1,1
1387,3598,1,2
1388,3596,1,1
1389,3597,1,1
1390,3602,1,1
1391,3609,1,1
1392,3610,1,1
1393,3604,1,1
1394,3611,1,1
1395,3612,1,1
1396,3628,1,1
1397,3630,1,1
1398,10678,1,714
1399,3538,1,3
1400,3632,1,1
1401,3577,1,1
1402,3635,1,1
1403,3637,1,1
1404,3634,1,1
1405,3640,1,1
1406,3603,1,1
1407,3641,1,2
1408,3566,1,2
1409,3642,1,1
1410,3633,1,1
1411,3644,1,17
1412,3440,1,3
1413,3653,1,1
1414,3654,1,1
1415,3656,1,3
1416,3652,1,1
1417,3658,1,4
1418,3657,1,1
1419,3673,1,3
1420,3681,1,1
1421,3674,1,1
1422,3688,1,2
1423,3687,1,2
1424,3686,1,1
1425,3676,1,1
1426,3594,1,1
1427,3693,1,1
1428,3689,1,1
1429,3692,1,1
1430,3699,1,1
1431,3701,1,1
1432,3702,1,1
1433,3711,1,1
1434,3712,1,1
1435,3715,1,1
1436,3716,1,1
1437,3717,1,1
1438,3720,1,1
1439,3721,1,1
1440,3722,1,1
1441,3723,1,5
1442,3703,1,6
1443,3732,1,1
1444,3733,1,2
1445,3734,1,1
1446,3736,1,1
1447,3744,1,1
1448,3697,1,1
1449,3747,1,2
1450,3737,1,2
1451,3739,1,4
1452,3741,1,2
1453,3740,1,1
1454,3756,1,1
1455,3754,1,1
1456,3755,1,2
1457,3757,1,1
1458,3758,1,1
1459,3761,1,1
1460,3752,1,1
1461,3767,1,2
1462,3764,1,1
1463,3704,1,1
1464,3751,1,1
1465,3771,1,3
1466,3778,1,1
1467,3779,1,1
1468,3781,1,1
1469,3782,1,1
1470,3774,1,3
1471,3780,1,1
1472,3772,1,1
1473,3792,1,2
1474,3795,1,1
1475,3799,1,1
1476,3798,1,1
1477,3791,1,1
1478,3794,1,1
1479,3807,1,4
1480,3805,1,1
1481,3788,1,1
1482,3763,1,1
1483,3813,1,1
1484,3820,1,3
1485,3818,1,1
1486,3819,1,2
1487,3822,1,1
1488,3824,1,1
1489,3826,1,1
1490,3821,1,1
1491,3831,1,4
1492,3796,1,1
1493,3830,1,1
1494,3834,1,1
1495,3837,1,1
1496,3833,1,2
1497,3840,1,1
1498,3844,1,1
1499,3845,1,3
1500,3846,1,1
1501,3842,1,1
1502,3847,1,2
1503,3849,1,1
1504,3850,1,4
1505,3851,1,1
1506,3855,1,1
1507,3854,1,1
1508,3859,1,2
1509,3897,1,2
1510,3862,1,1
1511,3866,1,1
1512,3860,1,1
