group,elements
1375,19286,77bcd7497d3d7e573cb6531971f5bd2f711c5fd8
1376,19301,4cbcc9195d1f6cb2096a54940efce636cba4dd44
1377,19103,a9bf876bb78332a0d0047696793962b25fca6411
1378,19289,4eb25bc4b6626265f7e66740ce09a00f501b4787
1379,19302,8543df76a9f1f07bd09fc1df8d781efb68af4524
1380,19300,8ec501a34fb6a3099458f8a35d2cba4c9c47a196
1381,19310,61830e01f6a32fefb0d34113c77c9c2af1680147
1382,19274,9967b065b27525a24f9b4e2f0020393849d4804c
1383,19299,b1a1f06110ba4a5b01b8ac9c882181ad014bea93
1384,19321,437ca1d81c7d3eb11274f5e506272a54d1c43e01
1385,19315,d9089e914b71483ebfc9eabf2a2e5213bf9aedc8
1386,19316,eb9cb9b3028361ec5ec81802f88403c359cf4241
1387,19324,b0e3196b9fc044732b849479f9abd552b1be35b5
1388,19319,151ba57d0f918436f4b6f2e0b55c5ef72bfc53d9
1389,19327,c9171a63be5be8e41173a775a8f47bcc010ff2b0
1390,19317,78fe8c296971b3d3bd6fa3300bd57517c5f67ac7
1391,19318,282320c35f64f97900c9f322ce70bf6980dc9ad6
1392,19331,36f41ac8df6d8dec96b642a16026442657656df7
1393,19326,48871c1ff5e28b557e45e671e6bbc358290b7676
1394,19325,42c9cfb1fdfe8da50cdc99ebf93a58cd1fab5915
1395,19333,e5be81d9216435462917d68978318fb616d5a9a4
1396,19294,450a6d6ac74638f10ea0f7f96e76faaa7b694da7
1397,19323,d336d6be307dfea8b7a07268270c6d885db9d399
1398,19342,f2878d45d84c50d956a1706f1e4e9e8c257bbda7
1399,19354,6e9e5b8ef29ed06bea5aafae9b1e116ade68e08a
1400,19359,fbc3a9757abcebd095db4d28c2e06d22bbfcff69
1401,19360,cf7d5d5f45a3c2f1269aaea456e518f84d58be19
1402,19361,07febe2bb0e7fbd9abc461090762420f0115fe79
1403,19287,a30be514e2681e6908ba20a2474d57709672471a
1404,19363,4f6b3f30f048632a763bbd552b3c0c4dbc7af7e0
1405,19355,5bf237a2a4e59ec60452d511288e73fd19fe933c
1406,19358,b745e20e84eaaaa446d420d7630e9ea79f920a03
1407,19365,62e6a2e0c66eba373ce62f812d967fa366db522d
1408,19341,d525e3d5a38d7150a2fa920670b8bf1e908ffdd3
1409,19273,68a8b9290958ee5e9b21d8ff6b73a707e2504d39
1410,19390,a17ab75deac5096f402cd959c1b87e21a2c17aa6
1411,19403,a92528508e8295bc53600fc0abf3e5ba7ab24bb0
1412,19412,5733960ac4fd8aed52faf387919b4fabe445789a
1413,19396,bd635ac8b47e70dc577ea675ac11dc06169b0205
1414,19395,b1d4be3babe0a9ff456745e17a28ef9d7005af70
1415,19405,2a531e04b32601d71b5eeae90fb2bf29e44cfe05
1416,19232,2709c812c0cae75cf2bc7e33eecb9656a49cc34e
1417,19416,2c783ab80bd6060b4c193e3f7efeb3682d8971ca
1418,19394,82dc6e8a5ed7347fc94245c92f60490e5f4e262a
1419,19420,bd2ca880f9c1824596d6d442da7fe236a5cf76ec
1420,19427,798ced842a0673199a99c7a6fe1cc90427fb1a25
1421,19376,c6ff50ed491362de8c574a6e5f74bb9d09e60b68
1422,19378,fcc6731c839d70d186b39e173b74b26f1aaafae7
1423,19430,f713aef67b627e8cbb50ea485b2ce5858b21a566
1424,19432,3122edcb7c1b92ce3728d6750e0f038c1be10517
1425,19424,b3210bf1e5cddb78c0b78c365e8587ceab774e51
1426,17760,eb468076a79982568e3bc66ae236fa1d2949ee1d
1427,19439,2c5a02755ddf90b666718d7a9bce8679c20a1450
1428,19437,8ba4a2bca1ae4d46b3a29adf98e63a6ffc9f8b3b
1429,19267,6ec38cc08044e05a997279f1e6ce820d59314675
1430,19447,3fba2c81662f97c7377448e6c89b7285cc40b4cd
1431,19445,c991c1d4c4745a4a673cfa5caa427447f866c5a7
1432,19444,c5149e31b4d7c24379c739bc718fab034ac1e5e6
1433,19298,36c1034f4bc9379822b89ce8ccfbee6ecd6b92fe
1434,19353,c683499ad322e379b936f0f4fa34171ee3a7d6d1
1435,19460,54256b61e9a22504843a18ebf5749671e5cf60d6
1436,19465,8fbdc3ea44f65dd5a6771158b3683ad6c26067a3
1437,19454,42c76a9728393a1b62bb0c58a381f4abe44c1030
1438,19260,a0d69a4e876834412ba676f544d447ec331e7c01
1439,19467,cd024dc80f4c39887fabfe33f69ef8c33c7ad819
1440,19470,b33943df2b0710cfdebd8e507e4e18a7027fc580
1441,19463,4f7cc4db7ea6ed292b02b8b3b490ab5f5f745681
1442,19457,198e323fc2d4e1d07fcbd4ae35c476ec7ce004e8
1443,19453,e3f31b2bdc39bbb854c055189461de212692b933
1444,19452,a26d2f0c3ea1804e7794f66ef37a4d9e48e1d755
1445,19401,ed23e5e41afe6c1f29b9d79a6a550e100d0ecb31
1446,19386,29214fcbf189598e26886caf1e0b4f1155b49fee
1447,19442,1fa5c1e0ebe93a655be73f3cae4e56ab6032aa4b
1448,19429,fda7280cea24a957fb58c0237e1e92d342d9998e
1449,19434,1167f9593221a65595983b8c45fe07f51e902c93
1450,19479,34cccfa2fde2bf14f3c6da7d68d47773aca0c5f5
1451,19455,ced27c7de3dc4d3a5193fce0c06b31728680c2f6
1452,19496,f821cf4f80a2a1b8eceaa0ffc311b98856bf05ad
1453,19493,9bfe456516f780d61c178aeb1ffbf8288b99ee5f
1454,19498,e4fbccac0a43fd507fb0ffe3fa0af22e1c53ca5d
1455,19510,fc7ea0aa0e6987d239355cfb85e5e47f5b34c829
1456,19488,5a3e168af2f0fc2fcc3fcb8c49f31203fabb64da
1457,19504,f9faa296b805c7713e03ee31d138d1cd5006e023
1458,19508,5a45ab66302c4fb952fa1a17837cc616cf9a6cbe
1459,19517,6e5c15cea524907bfeb9858bd3d9bff41e26ff48
1460,19484,acddc9c5c9974bb3d729fd3c13bf5eac10109a2e
1461,19483,b65327441844a366dcf44865b69616f5015948fb
1462,19518,585d92f37566361a24986c37d37bccb591ab9963
1463,19529,fdb3893c09600024871ec0d2d42bc5b7f8bd29f5
1464,19490,d5daeeab9aefb2f6a5282bd2336bfb46b28d1c57
1465,19507,bc3f47fdf5f1e7a4e8f681e4583586f3fce7a164
1466,19520,e4eb2f0efc96822068747e964e9c7d5afc9a9291
1467,19525,6e6f67669dfb74c9f0285c47379ff49181d32faa
1468,19475,a87a90463ebfe69782a577f5572816cc2a2f3a27
1469,19521,a5fd1cd86f9f1497fd0fae8665120aa78b705caf
1470,19494,5a71ba15f3d02ab4b3b764d9044b29f2f576ef95
1471,19546,a73d0c028f15ac71beb5e46a126d3d7dd4e4096b
1472,19485,aaf7a193ccccab10f8538c087c268d2d06ff3ea8
1473,19544,123bee96202d84bae06bf368bf4d3ca5cacd8ccd
1474,19499,be24f101bdcacb1cd27ae5fd248f0615ed8a1d8f
1475,19542,039a6890f4cc38c2c99b6f2904835095c1185c53
1476,19556,b1e4d125c7158b69f74c233a171f3be9b886ce3f
1477,19449,42f5d32e120d27c7213bfebce3b7113be40358e4
1478,19563,eb68dbc2b010ac6dcd7f4a652e55eae315d75d60
1479,19482,a65055dbdf280004c56036a5d6dde6bec9e42436
1480,19535,354c9e68b68cf5e00dbab95ad429f619c04270b9
1481,19574,bb019312d382ee6a84390745547733b099047f3e
1482,19564,dfd748b6952b7da3f01b04a7676e399b267a5911
1483,19565,80f7953477e589501bc445aa4bf21fedab7c52a4
1484,19537,7f0b1b1037478c54f352b8227bd29e77d9bfd683
1485,19576,5c5be77f00818008938f270f69c7e49abbd80465
1486,19583,e400e13324ea396991882ad960c0bab7ff9fa8b5
1487,19584,4eb9787f1bf56333694c33c9bdcf480019e9f81f
1488,19572,b2f760ddb38721c4d147dc7dc2a00a8456d99572
1489,19601,12dd9040252e5b9c63b8df9ef53777eb01232405
1490,19575,4821038587b9e938e1fda627c8da56fd56b6c1ae
1491,19588,17c4a60cd2871a0ed280e9068f4d755618dbb3ac
1492,19604,068b41946d27f8ab23450c457b0aeec06776af3d
1493,19570,0a37eeadece5c2cec8a6e1f43a94f0b323a22513
1494,19590,2c5eb1993ff87c26c6d3a950e1f081961f6799eb
1495,19626,e5937caf9718c8b516ee92c0ce08def9d813eb1b
1496,19629,bc8f97180344fbb9e88f79a1a1f3fd37cd2a39d6
1497,19631,1289c368953221946788e8cd4640639562d24a77
1498,19538,2c9ccaa46fd488c3003465121368caf0a9e1aab3
1499,19614,3a04bff3958658de9c27400f8f9b2724c3208c84
1500,19620,946a479729fa218ddbfca3f3e19a97a1a3a2ac1a
1501,19639,82c4f32882e3786d7863b34126d2221128d7db00
1502,19638,0568261f2082a1a592661104fc1156bbe3f05f18
1503,19362,7e64403cfa3ec7e85501678666c7f95e9300bbb5
1504,19541,d4cb7ce1506c972d63cf74f61e7e0c1ad3c7412f
1505,19643,b2ec7fbfd9370558a6e625139636e7c93f352254
1506,19611,aff8690a9b4ceca632d117896ba1df13c0938a33
1507,19646,f627ac6c16850b56d663773fb551d334f2d0dab3
1508,19647,c0c18ce34b93858ccac8c1c5ac3941a12f141531
1509,19666,41508e493de47630dae2a9478476bbac5470ddf0
1510,19664,6442041b8b05e825461e57cf52b9ea4145aecf70
1511,19660,e93468757541bb166b72267c0ef1ae4a282262fe
1512,19678,3148398386f577c4a031c50f0d4c6261314f9d31
1513,19680,9e1c7d5aa446c628647f375a688dc0f52d5f8b91
1514,19671,88cae11c6b7a212b1ddcc3aa4dc8f83d06a702ca
1515,19690,ec646ff710af5666b498e3f6456faa5f63b5da36
1516,19675,ccadc650051f1844c94e2b12933c57da2a8092d9
1517,19657,6b3eb8aa825779c911d2a07233756af6aa3d8e85
1518,19703,fdc474bc46f88bb01b0da22aaff0fbd9b88d421f
1519,19697,5633d5ccefb66be71b00c67a284d6f7b68754974
1520,19704,e911de2a8b171ce7967a5ec5873350d5a89676e9
1521,19705,cff010202b21c6ab04c56306c5ac98b554811aeb
1522,19712,5d59d699fca318305abf43b1854d7285476955d0
1523,19688,f6e347ed1127ad1f4833796941eeac1441d253e0
1524,19719,e96347b0ef430930b28ceb49a3e52834ee4351bc
1525,19676,c9e6754eea828d7c1ce1a1d3201c597e47451ccf
1526,19621,c2795c9cb597901a0b1a7886583cc37bffef1271
1527,19722,3546709b3f8e83d38cbd46757d5e90e9aa29e926
1528,19737,ae1ba25fb1212255612dca3de017f1eaf06f30cf
1529,19735,8d774f90bfa53d553221ad21b19194a20b42e991
1530,19736,680481793ad155f5c9e13b1003de2c42ac7dca50
1531,19709,049de7513a894cae5581c35f3ee0b40f9f2d5f1a
1532,19730,798f22399e19c6f5dc75a8e338afdabf722cd785
1533,19745,8e1f242bdbbe3f4efe85a430472a61a8f2b78399
1534,19748,866914eeff6ef41b95feb054be2b3d6a2a7ba3fb
1535,19747,169a842f4e913608b17a1e5f38bcb635063b8dc8
1536,19744,430570e18b18cd5716c2028183a69eab21632fc2
1537,19725,33b0653c2ca156724789d5448817a4b58f38491a
1538,19759,b7274d8a2707c30f73f247422c7a06ca21e9b0f7
1539,19766,f265d9a7838c97d33e8836dfc42d1f946de09041
1540,19770,b66f812449e042895123ffcad0f199637cf1483a
1541,19642,b9d0edb40771fa8cfed6d048f35b05457d2ec0c8
1542,19771,bab72f364ae840793017e886af570b9ebe90cb48
1543,19758,13c5c4129e231324451e7253f5326eddce83500e
1544,19778,1a022edfcb95b0e23bde81d887e23ade18ffde57
1545,19788,b552da81ffc4eff9d3143e731442dc2243d12913
1546,19782,669ba26333b8efcd6f83754183c8c60b6967a081
1547,19793,4490662bc09963ea741f6962c1c3f44f111077a4
1548,19769,98320ecbde70b29db4c2591f9a8ae82ee60a2b52
1549,19798,29186550631b8de11921cb8edee0ce05dde6384e,29186550631b8de11921cb8edee0ce05dde6384e
1550,19807,e2b1e065d05c6c4cfde582bdc3fd081553dc2ceb
1551,19805,0c87593336bf40691890f6439d8afc49e5851d2f
1552,19802,cec64d9b7f4c0ca478f2913dacb766d8ff092d61
1553,19814,783b96aa4cfce8ce3b0e11618c5309ba45f9f1f2
1554,19815,7490cc0e2b5b88d98587d24820ab5842bed7a535
1555,19726,a1b68d97c3ef261f4aeede766e8221dbdf33796e
1556,19829,d2da9004266821aba70f5dbad44536880454d3a5
1557,19819,8f0fbfcd95ed2642fb6f2087a39218b7803fe5f5
1558,19809,8446996cabd9fa0fbea802d6098e19df91ee4053
1559,19833,02e83f0ddc0c374509ff2661c0d5903c0ca58e6e
1560,19812,dd9bc98945e7fb9930f087d7f5f89622c460f618
1561,19844,38356be989878103ad9373ac31bf1892aa6e4233
1562,19839,53d001770145179475b4994842065542bd473263
1563,19850,14ff5bd29a8aaf05a1b249fc9944fee9d7fc3dc9
1564,19853,da59b3acab3abae46a35ef24723a694fc4fd9546
1565,19863,5c9b63da2e19fbf3c44c7b6028f5caa1fb2d3763
1566,19859,5c204cfb10329ba4e0a5299dfac33ea8bd2822ea
1567,19701,bea273e99c940375c15b8c4fe7e1bf235d9022d3
1568,19881,d35dc0bcf4cdaf39e12c307f253e064e1c205382
1569,19873,9c0403bc46b8c6b9e2faf70676bc9b06c16b6453
1570,19883,b7a100c036dfe94d0b555fd9ea35b55a2e57ee68
1571,19857,d5ed68483c83a8445737a810e7629ddd0598632e
1572,19895,3f5ade52464e93a78b5948b2e00f79f29ff204d3
1573,19891,51b5fa6421c762ea079ccd09ff3c08ead87cad14
1574,19898,3b2e8e11029d9501b869ca03eb8e461ee07abf14
1575,19892,eaa32d13659f0a6b6b5e62ddb49af68b1f9efb6c
1576,19920,9dc089f3340e04a10ed771ccbacf029b4cd1d8be
1577,19921,dda38c4d17b377263a8e543a51a4fbc7cd8761ec
1578,19918,f27ccd0432af4cbe566d4efa4b6ceaa3bc9ff663
1579,19919,5246aaf49233f18c04fee8be2b9fc0a06bd46b12
1580,19904,0250810bc9380d370f1e5b98b2d2c8e118a11e4e
1581,19917,2321bba344049115b0a0d58fcdfba1f9cadc4280
1582,19922,fdb5e61a5b6982cd7c6f5afb5933e0db0c1d8948
1583,19913,ad0b2b8e3d6e92838d6fbe308315cf8e61700b31
1584,19912,ba14e694745c40dcbb8c6cfa75b93f3846d8f538
1585,19929,5ec4240614e48578155dea0d814fa6f6798e6774
1586,19935,faee046f956eaaaaa58686196db6fb204af69497
1587,19914,df2f9b01d29dcc6d24d3ca52894566ac439eb9db
1588,19938,f37c1c91dc4fec4586d6f5de3c55dea7f95cb648,965b2eb778a75b703c23b80dd17dc7f2125cdcbc,a0658ed9b407cde81b08c5f16a8410103454c4b8,e19ce7b4337b9dd9ccd4b99a068212ed01737579
1589,19937,aa46acadd4bb60a6924245acc2bff9898657022b
1590,19909,07e6f1e6054b2cc7dfb39959fbc814b056500425
1591,19946,4966fc22c4d67dc5432e0fa3bf365c371c01bb1f
1592,19947,e51b4af9cd87b1a36022d7d774d7c1e98b65bdfd
1593,19901,540da38191e5889a3d5d2316e4e45750c0d29c44
1594,19963,35153475a28ba8cc2b8a7f060da7f88dc31baa0a
1595,19979,74f6d2ce2d1f2f1b8ee494355c237360e27be122
1596,19975,61808b8f27bda29cd7746e40c6f6b195e0bab69d
1597,19980,4ac081d6df9eae6c848044ca01485d2f1c7df4fe
1598,19988,ea8f106187bd04c74db77ec56b4b27f66676d3df
1599,19714,9954695c4c4e76a37753aec796b1971230315c22
1600,19989,a1b885f1fcec783a610a6071cca936e9eb1b6869
1601,19993,d919597d26ff6f439114efc7250f6067bab043e7
1602,19991,ab3cc22dfe54a0fc6619e6521cd0e90d0fe1eddf
1603,19985,2c2a1718a93addcdebd4fc8693fb6b0d6d44b917
1604,20008,cec9dee254d07aceb972b442d1eef781096b7039,21e1d30efc4483baabab19939662ddfeb9d74e4e,b3110cd29148fc7dcdb7375feb3f7f12aa965aa3
1605,20006,09c44c932388ccee54c83aa99b4e6a43cdc51ed5
1606,20001,9c62b13be4ac5404e4586f5ebacef17ae33c5ce1
1607,20017,a0231c5fc3074f7028add5985c0ec7ca37f154aa
1608,19183,872139a3e0400971a216c1e0197e6b7423c8e3fd
1609,19972,caf00ee3d68db72d257a28a98bc8b54181c3a479
1610,19973,7a0425e81ffe0e77a4ba22ff45e691934ecc49a1
1611,20011,82d2277a085690465fc77a5e45e9c53dc9ed35ea
1612,19923,a654692162dc2adb2d534a2f4a062cd028865dc7
1613,20021,0d655a5eb623eaf8d8ba20aad1fed1cc53fb1423
1614,20020,28ba000f8439d28f2450821f2e343876ed267d1b
1615,20026,f562eb8869b9ad412e5174d4c46b7be35a4c1783
1616,20015,80a9ecba2e7c93754b3ad26b0918976422365ff7
1617,19926,380d60dc700b1b3092da0b57fe1e763a47b54d23
1618,19768,a79bf1902d335552891353e8c7b22af33019b299
1619,20024,b873e91b11f960373d70b82bbf6e75cbf29b5418
1620,20034,174aeaa31c9d80a53c6c7981ba7206825cd1ea4d
1621,20031,51dfcfe5c0f10415fc8970a86ffa5c0b1b7a325a
1622,19958,ffb6ee3c0aed7609cf96ec34b0d018efa5b6cf09
1623,20050,96927e35324685704f51dc1ef6c01584839b96a8
1624,19961,b70c794f701bb86be5fef59f6ae02ccccab6f982
1625,20058,b6ef72c244bd33623d231ff05bc3d120ad36b4e9
1626,20032,8b8ee716f4a2d2ce62e4cf68e8f20fa957ee87b0
1627,20040,6de06a3636dd2616f0fa693c006b289520e6e6a4
1628,20079,6cb3c5bdbbc1260df4d8e9db05c47df2c446e6d5
1629,20070,618cdf6ff78f6b8f8b519a1b6988f57682f87a76
1630,19760,1da3a20c8b10f67d521a37ac1c2a32dc604ec484
1631,20076,f047b0b29904f595ce1fbd7a24022bd753f545dc
1632,20083,1d94e306fb59c2646e5d30849610fcee9451f6c5
1633,20080,9c0121161c1c421753ed99298a1fb4557ea233fe
1634,20085,1bf3add26da9e20f1335337f9a58a1af4c289469
1635,19446,47ef5a8d6adcab3a16f70f5ebb449551ebea3f9c
1636,20044,ee3a669dc30689af8c8919afc61d226683a1aaa3
1637,20117,b601abd3115aaa7e8951d4e351e8c66b47dbfe93
1638,20119,a64bca988dc8c97ec9eff9625b7afad72bea548a
1639,20121,3856ef71f87a76657c02dad158d9ba76fb9a0dbe
1640,20125,e1ba14ff825914ce405f8ccd1dcf8449dbbf9361
1641,20133,d8dda25c27ff69676b69e656e3aaef2fa8dcac3b
1642,20137,2058deb70f3af29e569a29baf2a657add58e88eb
1643,20143,a2fcf072e8ab42b121fbc81509c9793875846c12
1644,20157,83083ef905bfd931ad21c1138b7625fafeac6da2
1645,20122,60643c36f5d4e349276e5dcce0e7fc3dc1d72f74
1646,20159,218419e77b886c45bfeedf1bcc0c18ee1d251d98
1647,20166,ae983fe58fd5f8e48624efed7ce1070fc61e54ab
1648,20175,cf9935e1367897ccd03c382d4dd75714d0002f3a
1649,20124,b3ce259316a9aa49f088515496f1dbfce348a101
1650,20112,957d1942d131f0dfd46b79b3cf3f761bfb783197
1651,19872,9a66d68d965ba65ffa8f67b5e36e2113387d5f20
1652,20144,c16f6e0955d9502bcfd9fb06e8ef2cbe0a05720b
1653,20177,a57e7e4d5f736007b9361bcfe9e0df3e263ffa9f
1654,20184,2921130fa84b24287e6144d015b7010902cb18c2
1655,20188,f0229da768168c161ca3cb47322d311dce5729a9
1656,20190,71307187cb1e9d8202d30fcaa1f5c4e4a66bc551
1657,20192,92f54ee4c2884fa42e7875e27c9f82f0679ce8b3
1658,20189,d09e9e21b3e6bae89f33e4d243a40ae585a81898
1659,20217,9d9ec219c14e21247f26d765058d5b69d802c8a0
1660,20211,45f2b54612c4a30a6e0d7d90cfbc42994e676174
1661,20187,a7aa383fc676fe1e7638a6857f0ca6fa4fc49f8a
1662,20226,92ce33dabaefe50e8c7b8a687c4fc85493b8c518
1663,20238,5e05c87d3da100a4f8befaa195ac7fe96949fd79
1664,20244,2d567b395e1fe467a83c2ecb7484196cc57fa2aa
1665,20220,442aeedc5efa9dd5860327680488671840733d8c
1666,20249,70219cc2b54ebc52a54d24f8973802370bfdcc76
1667,20252,1ebc801381e096a716e53f561da8cdd060cefdc3
1668,20262,746ece2e0f1d4a05bf27a26b44fe25bf8cbee86b
1669,20289,8afa37c663cfa9c72daaee95757ae2b030ec4b96
1670,20281,eb2267f30ba5e4c1df203df8fc2460217f87977a
1671,20287,b854e882b4777f9f200f4a58713b02e72859a5b9
1672,20277,8aeab70720ffa7c0feb5e380391bb55b4874d013
1673,20282,1f3fbedc39713faf331b4d14df58a5b1cd71ce3c
1674,20293,ad95c02c2a9bf9b852c571d856f2d7e8e674757c
1675,20305,990f516a4b506588ee5c3223358c8505b83c3f95
1676,20307,26ae896ecbc29ce07eba02087d5352d390dd032a
1677,19580,b1b58ccc0d4fa09bf04b2996205c7f8e3e6f7b9e
1678,20321,8e75f5a28e6537e56ad70bf870b86e22539c2fb7
1679,20323,d71eff1541ede575d727ab1c6820175807ac1a1e
1680,20247,728b1e92588ab897dcee142c541490ea200ba9b2
1681,20271,30689421ab03de24eb41dbb736d2c0b78786dee2
1682,20322,c58000534f16168a2de564a911cea9576053b5ef
1683,20219,59ee4edb6eec18eb6b651a61957ddba09e7d8434
1684,20330,623fc848740cd9670d184f3428d4dd6cf7d976f6
1685,20342,5756e65a5c23784e68b494eb4b332e0eb647f40c
1686,20349,413dcc9292a181be607514fba765028428423dac
1687,20347,6e57446a48dcd8c32f538b1e59843a93ecc6e691
1688,20332,2a4e66af4dc628a84a42ff443bc2c09a4bcc7dec
1689,20328,810f0cfc0aaf5b8c44004ed0c1116dc97280bae8
1690,20361,6e103e7191dcb17120032f2516cc7f8e9e04c32e
1691,20360,3c7db3b5c42a2ed9ab9b18f16a60d556e8e00604
1692,20354,100fb6a8d549163b4c5dcf898ee568816d4b99cb
1693,20364,9063527d6c68bd8bb47245e9312bc34b8e09773f
1694,20357,0a6fe4760ab959caa92168de8e6a67d7a8b98795
1695,20372,2e1966864e0542c0a3ac07162ebdf09027ad232e
1696,20378,3c8a5e775073f93cabeac0990a264ce1995eb396
1697,20379,98cd60683058d8ad90345997d37dd330ac08d876
1698,20288,9868425cafdf5854d6cfc4faa864c0b322de4b2a
1699,20382,49de4af005a3a6170aa5a39d499649db5ac153b0
1700,20285,0fa53f3058d4d3eb650b717118f865611997e105
1701,20395,c06f74755286a5068f7ec0401a5e13ac1ea80289
1702,20400,5f898567dfb25920daf35ffeafeacc9590aef2d7
1703,20405,f87f4d2ccdbcbe8d0815cdc397886376ad0dadf7
1704,20414,2bfbac18b6168a58d1e37749bb0bb0ccdda2ac20
1705,20418,539692b554fd82ae976b256c890ff68fb7a8045a
1706,20406,a87bb0d1d3eed31eec4d938922ab36ea4dda81c6
1707,20425,f9db252a5ffcf0aba3bc31092caa73098a2e419e
1708,20386,c7f4099505f94f75317888d11b6c2d829b1e1280
1709,20423,7bf83ecd4ab44b19ca3712d55e9b48dab2591c59
1710,20431,7a6388ea8f45f1fcea094a8dc05103fbebc1cf1a
1711,20408,9623156cfdfdfcc55230160942a45baff98083b8
1712,20430,bf5df0e13b04bb1d349c8dc552e0c76e09be14e7
1713,20436,5530acc5166d118ee97127d6de597b1d9b414b94
1714,20438,e5c662e5f88e1db263328416f7944c722a981570
1715,20442,870b47d157a41965c7c6f5f73dd2f8d2a8e630e0
1716,20440,15c25d798382a0b729936b884098c0893614af67
1717,20451,da11592cbea4269971f4b1f9624769a85cc10660
1718,20454,f9b552be0200a662b3b5d4a1988eccd4a1572160
1719,20448,cd4ccd7e56fe637d995653c2f4278ace5b7723ba
1720,20453,22e81d941c00d0106e358bcccae89cb634985174
1721,20435,4dd414b6ca6c772f438fe92b7fa44cd37b6b5047
1722,20469,66802b505b070721550593915d01aab91f1c932e
1723,20467,33995947275853280207e2ecbcf42578ffe087b6
1724,20470,d3671116127e29b96daf513cc77bba419c177db4
1725,20463,786168b8254cc24130f5a0a3e85238a51c6f273a
1726,20471,6ae588dabd9c36c3691b61b5674493c41b5617e7
1727,20474,674913169b5fa760e2b1bd426becca03c5c62cb5
1728,20465,f19707813d98bf21bfaea21854f180f37bad9cf3
1729,20464,6c17d647cbdedf73261932c4efe29c5ea91c6f5f
1730,20472,a4d35026d6d4502b2ebe80efe7fb0ce8d0443edb
1731,20476,dee4a8521b091727107d95b54e19dec59faba200
1732,20480,7e179518a9aa399abb8fadbf6ed9cc136164be51
1733,18959,e1f4a963eab183691a0bd46ec364c2e0724cbf81
1734,20483,f56a7117879de13740731ff0887cf7b5b0010c2d
1735,20466,ae5d46c05a49cb56a19704bba74b5b9b4aefae9f
1736,20492,2304610fb8b2ba94556ed399e2244ec0e01c75e0
1737,20487,301fa51b27d1b59c7388862376456811b1e049ab
1738,20508,1547af6a278321d5dbc56a63f18b2380c757608e
1739,20504,e2b40c2d5007f43d614ef55a1b5c91ad02f7d3db
1740,20500,9af80327e4032121e18992091799f4deda183d4d
1741,20518,cc30c2d5e3cdb84209bb6757bf75fb9df0d73aaa
1742,20553,5f6c4eb7b7a4a05d15c0bbc259b302d3a6ad6502
1743,20517,19acde98f1193ec54c8107b1ba3f39261cde5894
1744,20537,c6ca0aa05626075063698164c797b16dbccd0c54
1745,20560,d7c86facd3f2372214f54569313c422532248e5a
1746,20573,0e3d75d6d6d6b6c404a6d02f22137262f0107d6b
1747,20587,69dbe53ae83148f4b65e0fa0bcf100b381c1345a
1748,20594,b70dd6a79e87284fa2b60410d0e09c84080dbd5a
