group,oldest_pull,pulls_total,commits_total
1252,5410,1,7
1253,5408,1,3
1254,5411,1,3
1255,5412,1,6
1256,5415,1,2
1257,5416,1,18
1258,5418,1,2
1259,5421,1,4
1260,5422,1,4
1261,5427,1,2
1262,5430,1,2
1263,5429,1,4
1264,5431,1,2
1265,5448,1,2
1266,5309,1,9
1267,5495,1,3
1268,5452,1,2
1269,5453,1,3
1270,6228,1,2
1271,5454,1,2
1272,5458,1,7
1273,5457,1,2
1274,5481,1,7
1275,5468,1,2
1276,5470,1,2
1277,5473,1,8
1278,5493,1,18
1279,5472,1,1
1280,5474,1,2
1281,5475,1,3
1282,5479,1,5
1283,5480,1,3
1284,5482,1,5
1285,5483,1,6
1286,5484,1,4
1287,5490,1,2
1288,5492,1,3
1289,5488,1,1
1290,5496,1,3
1291,5498,1,2
1292,5505,1,6
1293,5508,1,2
1294,5514,1,14
1295,5516,1,8
1296,5502,1,1
1297,5511,1,2
1298,5513,1,2
1299,5512,1,2
1300,5515,1,2
1301,5519,1,3
1302,5562,1,17
1303,5520,1,2
1304,5522,1,2
1305,5523,1,7
1306,5524,1,4
1307,5525,1,2
1308,5990,1,37
1309,5526,1,12
1310,5530,1,5
1311,5532,1,7
1312,5533,1,4
1313,5536,1,2
1314,5537,1,4
1315,5539,1,10
1316,5540,1,5
1317,5528,1,12
1318,5541,1,4
1319,5542,1,2
1320,5307,1,3
1321,5544,1,2
1322,5868,1,28
1323,5594,1,28
1324,5550,1,2
1325,5554,1,3
1326,5633,1,18
1327,5551,1,1
1328,5556,1,2
1329,5558,1,4
1330,5559,1,2
1331,5500,1,1
1332,5561,1,2
1333,5564,1,2
1334,5560,1,1
1335,5567,1,2
1336,5570,1,2
1337,5575,1,2
1338,5578,1,3
1339,5577,1,6
1340,5581,1,4
1341,5582,1,4
1342,5584,1,2
1343,5585,1,2
1344,5588,1,4
1345,5589,1,2
1346,5590,1,2
1347,5610,1,6
1348,5618,1,14
1349,5603,1,4
1350,5591,1,2
1351,5593,1,2
1352,5596,1,3
1353,5598,1,2
1354,5360,1,2
1355,5601,1,2
1356,5606,1,3
1357,5607,1,3
1358,5608,1,2
1359,5609,1,6
1360,5613,1,65
1361,5614,1,2
1362,5619,1,2
1363,5622,1,2
1364,5627,1,5
1365,5628,1,13
1366,5630,1,7
1367,5623,1,1
1368,5631,1,4
1369,5632,1,4
1370,5636,1,2
1371,5638,1,3
1372,5617,1,4
1373,5645,1,4
1374,5646,1,4
1375,5648,1,4
1376,5649,1,2
1377,5651,1,3
1378,5657,1,2
1379,5658,1,2
1380,5659,1,3
1381,5660,1,2
1382,5661,1,34
1383,5669,1,7
1384,5665,1,2
1385,5668,1,6
1386,5673,1,2
1387,5672,1,1
1388,5678,1,2
1389,5965,1,39
1390,5682,1,2
1391,5677,1,7
1392,5690,1,4
1393,5691,1,2
1394,5694,1,2
1395,5692,1,2
1396,5696,1,2
1397,5699,1,5
1398,5701,1,4
1399,5695,1,1
1400,5689,1,1
1401,5702,1,4
1402,5704,1,2
1403,5703,1,3
1404,5705,1,4
1405,5700,1,1
1406,5173,1,1
1407,5709,1,1
1408,5711,1,2
1409,5715,1,4
1410,5720,1,18
1411,5719,1,10
1412,5722,1,5
1413,5725,1,3
1414,5726,1,2
1415,5727,1,4
1416,5728,1,2
1417,5729,1,3
1418,5730,1,2
1419,5731,1,12
1420,5732,1,11
1421,5746,1,5
1422,5662,1,4
1423,5735,1,1
1424,5738,1,7
1425,5741,1,2
1426,5745,1,1
1427,5747,1,4
1428,5750,1,3
1429,5757,1,4
1430,5751,1,2
1431,5752,1,2
1432,5755,1,3
1433,5756,1,3
1434,5761,1,3
1435,5789,1,2
1436,5766,1,6
1437,5769,1,2
1438,6001,1,114
1439,5811,1,29
1440,5773,1,2
1441,5774,1,2
1442,5778,1,8
1443,5781,1,35
1444,5782,1,2
1445,5798,1,8
1446,5783,1,2
1447,5785,1,2
1448,5797,1,5
1449,5786,1,3
1450,5787,1,2
1451,5792,1,5
1452,5795,1,4
1453,5794,1,2
1454,5796,1,2
1455,5801,1,2
1456,5802,1,2
1457,5804,1,2
1458,5808,1,3
1459,5813,1,4
1460,5812,1,2
1461,5857,1,29
1462,5815,1,2
1463,5819,1,3
1464,5816,1,1
1465,5827,1,5
1466,5826,1,2
1467,5822,1,1
1468,5264,1,1
1469,5823,1,1
1470,5831,1,2
1471,5834,1,3
1472,5837,1,2
1473,5903,1,10
1474,5841,1,4
1475,5840,1,1
1476,5855,1,5
1477,5864,1,7
1478,5865,1,2
1479,5867,1,2
1480,5870,1,2
1481,5849,1,1
1482,5874,1,4
1483,5877,1,2
1484,5854,1,1
1485,5016,1,1
1486,5889,1,14
